exp_id,dataset,method,run_id,outer_fold,seed,eval_index,iteration,particle_id,pos_n_estimators,pos_max_depth,pos_min_samples_split,vel_n_estimators,vel_max_depth,vel_min_samples_split,n_estimators,max_depth,min_samples_split,fitness,fitness_metric,cv_scores,cv_std,diag_balanced_accuracy,diag_f1_macro,cache_hit,status,error,pbest_fitness,gbest_fitness,best_so_far_fitness,fit_time_s,timestamp
20260925-083324_default,iris,pso,fold_4,4,4,0,0,0,191.45841583585513,11.20389595065851,9.809949645661632,0.6626100663434293,0.5082153262741016,0.7025712854784141,191,11,10,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,0.9583333333333334,0.9666666666666668,0.9583333333333334,0.923450900008902,2026-09-25T08:44:18.921Z
20260925-083324_default,iris,pso,fold_4,4,4,1,0,1,62.125403584340326,12.932404975910533,5.0118926750181805,2.4604740194113752,-0.8357997949502814,0.6876395124929071,62,13,5,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,0.9583333333333334,0.9666666666666668,0.9583333333333334,0.2943034000345506,2026-09-25T08:44:18.921Z
20260925-083324_default,iris,pso,fold_4,4,4,2,0,2,170.2851810478711,5.141500690592512,8.973082193501252,-0.24824146162570315,0.6328831137606932,-0.0383377432393569,170,5,9,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,0.9583333333333334,0.9666666666666668,0.9583333333333334,0.7329625000129454,2026-09-25T08:44:18.921Z
20260925-083324_default,iris,pso,fold_4,4,4,3,0,3,131.59121011452473,18.23987143488779,5.81722819071365,-8.490599207340146,0.6931873609580184,0.43300877294678997,132,18,6,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,0.9583333333333334,0.9666666666666668,0.9583333333333334,0.6202026999671943,2026-09-25T08:44:18.921Z
20260925-083324_default,iris,pso,fold_4,4,4,4,0,4,114.57444165941197,16.20104091579793,9.873223999448971,-9.276344842243871,-0.1443023541054662,-0.22109590415694524,115,16,10,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,0.9583333333333334,0.9666666666666668,0.9583333333333334,0.5783613999956287,2026-09-25T08:44:18.921Z
20260925-083324_default,iris,pso,fold_4,4,4,5,0,5,105.4588688978643,19.44079164769223,9.432211102123356,-9.878105416611755,-1.003134024519166,0.7400118581222055,105,19,9,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,0.9583333333333334,0.9666666666666668,0.9583333333333334,0.5022419999586418,2026-09-25T08:44:18.921Z
20260925-083324_default,iris,pso,fold_4,4,4,6,0,6,76.65388786429716,12.959329103201856,7.63891796451794,11.526691548953437,-0.4237494256987948,0.3831571890160703,77,13,8,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,0.9583333333333334,0.9666666666666668,0.9583333333333334,0.3659245999879204,2026-09-25T08:44:18.921Z
20260925-083324_default,iris,pso,fold_4,4,4,7,0,7,191.4205518693751,13.981833505383563,3.067166043613545,-13.740958884561884,1.4942059244646206,0.059473361942563585,191,14,3,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9140389999956824,2026-09-25T08:44:18.921Z
20260925-083324_default,iris,pso,fold_4,4,4,8,0,8,124.68013981780616,10.885157011210067,6.001809514789967,9.608034105538316,-0.8066222727653752,-0.1982018989134916,125,11,6,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,0.9583333333333334,0.9666666666666668,0.9666666666666668,0.5505107999779284,2026-09-25T08:44:18.921Z
20260925-083324_default,iris,pso,fold_4,4,4,9,0,9,193.78734291638708,8.298873196800587,3.7901691742257277,-4.558688432645084,1.7007828037605213,-0.11286418732362602,194,8,4,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.8832822000258602,2026-09-25T08:44:18.921Z
20260925-083324_default,iris,pso,fold_4,4,4,10,1,0,191.93791517475532,13.167890283219947,8.209949645661633,0.47949933890019625,1.963994332561438,-1.6,192,13,8,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.8721325999940746,2026-09-25T08:44:25.689Z
20260925-083324_default,iris,pso,fold_4,4,4,11,1,1,85.65347322154793,13.370642590571643,4.095688999830929,23.528069637207594,0.43823761466111044,-0.9162036751872513,86,13,4,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,0.9583333333333334,0.9666666666666668,0.9666666666666668,0.39955739997094497,2026-09-25T08:44:25.690Z
20260925-083324_default,iris,pso,fold_4,4,4,12,1,2,185.92560024716693,8.741500690592511,7.3730821935012525,15.64041919929582,3.6,-1.6,186,9,7,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.8164071000064723,2026-09-25T08:44:25.690Z
20260925-083324_default,iris,pso,fold_4,4,4,13,1,3,161.59121011452473,18.15020167932416,5.530577471120211,30.0,-0.08966975556362866,-0.2866507195934388,162,18,6,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.8504727999679744,2026-09-25T08:44:25.690Z
20260925-083324_default,iris,pso,fold_4,4,4,14,1,4,144.57444165941197,15.024532224408109,8.273223999448971,30.0,-1.1765086913898202,-1.6,145,15,8,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,0.9583333333333334,0.9666666666666668,0.9666666666666668,0.5982937000226229,2026-09-25T08:44:25.690Z
20260925-083324_default,iris,pso,fold_4,4,4,15,1,5,135.4588688978643,15.84079164769223,7.832211102123356,30.0,-3.6,-1.6,135,16,8,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,0.9583333333333334,0.9666666666666668,0.9666666666666668,0.4787548000458628,2026-09-25T08:44:25.690Z
20260925-083324_default,iris,pso,fold_4,4,4,16,1,6,106.65388786429716,13.085797513393754,6.038917964517941,30.0,0.12646841019189742,-1.6,107,13,6,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,0.9583333333333334,0.9666666666666668,0.9666666666666668,0.4714932999922894,2026-09-25T08:44:25.690Z
20260925-083324_default,iris,pso,fold_4,4,4,17,1,7,181.39240007542182,15.072304989057843,3.110569703159228,-10.028151793953263,1.0904714836742802,0.043403659545682906,181,15,3,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.795635000045877,2026-09-25T08:44:25.690Z
20260925-083324_default,iris,pso,fold_4,4,4,18,1,8,154.68013981780615,13.220718430652829,5.821096897329992,30.0,2.335561419442762,-0.18071261745997425,155,13,6,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.7183311000117101,2026-09-25T08:44:25.690Z
20260925-083324_default,iris,pso,fold_4,4,4,19,1,9,189.44717334250583,11.898873196800587,2.7359039116356723,-4.340169573881235,3.6,-1.0542652625900557,189,12,3,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.7507114000036381,2026-09-25T08:44:25.690Z
20260925-083324_default,iris,pso,fold_4,4,4,20,2,0,191.9901123704777,15.733585586957417,6.609949645661633,0.05219719572237208,2.5656953037374706,-1.6,192,16,7,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.8842909999657422,2026-09-25T08:44:33.440Z
20260925-083324_default,iris,pso,fold_4,4,4,21,2,1,115.65347322154793,13.917100109752079,4.140358468665088,30.0,0.546457519180436,0.044669468834159315,116,14,4,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,0.9583333333333334,0.9666666666666668,0.9666666666666668,0.6398463000077754,2026-09-25T08:44:33.440Z
20260925-083324_default,iris,pso,fold_4,4,4,22,2,2,200.0,12.341500690592511,5.773082193501253,0.0,3.6,-1.6,200,12,6,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.8867527000256814,2026-09-25T08:44:33.440Z
20260925-083324_default,iris,pso,fold_4,4,4,23,2,3,191.59121011452473,14.550201679324159,3.9305774711202113,30.0,-3.6,-1.6,192,15,4,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.8308669999823906,2026-09-25T08:44:33.440Z
20260925-083324_default,iris,pso,fold_4,4,4,24,2,4,174.57444165941197,14.14070103317651,6.673223999448972,30.0,-0.8838311912315983,-1.6,175,14,7,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.8012677999795415,2026-09-25T08:44:33.440Z
20260925-083324_default,iris,pso,fold_4,4,4,25,2,5,153.81635132374774,12.765186334888842,6.232211102123356,18.357482425883433,-3.0756053128033876,-1.6,154,13,6,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.7310269000008702,2026-09-25T08:44:33.440Z
20260925-083324_default,iris,pso,fold_4,4,4,26,2,6,136.65388786429716,14.172730823770152,4.438917964517941,30.0,1.0869333103763987,-1.6,137,14,4,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.7192280000308529,2026-09-25T08:44:33.440Z
20260925-083324_default,iris,pso,fold_4,4,4,27,2,7,200.0,13.906780412179225,3.064636822338166,0.0,-1.165524576878617,-0.045932880821061756,200,14,3,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.8824805999756791,2026-09-25T08:44:33.440Z
20260925-083324_default,iris,pso,fold_4,4,4,28,2,8,181.22641811307028,15.637613068383395,5.6075360781235535,26.54627829526414,2.4168946377305667,-0.21356081920643843,181,16,6,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.6156255000387318,2026-09-25T08:44:33.440Z
20260925-083324_default,iris,pso,fold_4,4,4,29,2,9,193.7009865010619,15.498873196800586,3.3928192986785852,4.253813158556058,3.6,0.6569153870429131,194,15,3,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.7168505000299774,2026-09-25T08:44:33.440Z
20260925-083324_default,iris,pso,fold_4,4,4,30,3,0,191.86520524601784,15.249449393221918,6.20299615559891,-0.12490712445985966,-0.4841361937355,-0.40695349006272297,192,15,6,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.8394894000375643,2026-09-25T08:44:42.773Z
20260925-083324_default,iris,pso,fold_4,4,4,31,3,1,145.65347322154793,13.100741189315169,3.8094816890613514,30.0,-0.8163589204369104,-0.3308767796037366,146,13,4,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.7848121999995783,2026-09-25T08:44:42.773Z
20260925-083324_default,iris,pso,fold_4,4,4,32,3,2,189.93183501952825,15.94150069059251,4.173082193501253,-10.068164980471744,3.6,-1.6,190,16,4,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.8889970000018366,2026-09-25T08:44:42.773Z
20260925-083324_default,iris,pso,fold_4,4,4,33,3,3,179.60186848038992,15.265208445121829,2.5788253374261716,-11.989341634134798,0.7150067657976688,-1.35175213369404,180,15,3,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.8939964000019245,2026-09-25T08:44:42.773Z
20260925-083324_default,iris,pso,fold_4,4,4,34,3,4,200.0,13.374328811008915,5.073223999448972,0.0,-0.7663722221675952,-1.6,200,13,5,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.8647829999681562,2026-09-25T08:44:42.773Z
20260925-083324_default,iris,pso,fold_4,4,4,35,3,5,183.81635132374774,12.32931235232633,4.632211102123357,30.0,-0.43587398256251153,-1.6,184,12,5,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.7972556999884546,2026-09-25T08:44:42.773Z
