exp_id,dataset,method,run_id,outer_fold,seed,iteration,gbest_fitness,gbest_n_estimators,gbest_max_depth,gbest_min_samples_split,gbest_improved,mean_fitness,std_fitness,min_fitness,max_fitness,diversity,n_unique_configs,n_cache_hits,n_ties_with_gbest,n_failed,cumulative_evaluations,cumulative_unique_fits,no_improve_count,elapsed_s
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,0,0.8232993197278912,170,5,9,true,0.8167346938775509,0.004565590143184796,0.8108843537414966,0.8232993197278912,0.4710007117689422,10,0,2,0,10,10,0,3.634381800016854
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,1,0.8233843537414967,155,7,6,true,0.8163265306122449,0.0058482138993365095,0.8068027210884354,0.8233843537414967,0.35362541882971754,10,0,1,0,20,20,0,7.737625300011132
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,2,0.8274659863945578,112,6,8,true,0.8220663265306124,0.005540310223145369,0.8109693877551021,0.8274659863945578,0.21429754399022888,10,0,3,0,30,30,0,11.688307199976407
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,3,0.8396258503401359,134,3,9,true,0.8278061224489797,0.006170095215534614,0.8193027210884353,0.8396258503401359,0.21531031842554196,10,0,1,0,40,40,0,15.45416090002982
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,4,0.8478741496598641,113,3,8,true,0.8293707482993199,0.010706062604058599,0.8068877551020408,0.8478741496598641,0.16822063996015485,9,1,1,0,50,49,0,18.871892200026195
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,5,0.8478741496598641,113,3,8,false,0.8285204081632653,0.010991526991382738,0.8108843537414966,0.8437074829931973,0.1676144282410085,10,0,1,0,60,59,1,22.183269300032407
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,6,0.8478741496598641,113,3,8,false,0.8330527210884355,0.01286607338856022,0.8068027210884354,0.8478741496598641,0.16512029430308356,10,1,3,0,70,68,2,25.32131119997939
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,7,0.8478741496598641,113,3,8,false,0.8293877551020408,0.00841889986634285,0.8193027210884353,0.8437074829931973,0.13377912537928835,10,1,3,0,80,77,3,27.935351699998137
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,8,0.8478741496598641,113,3,8,false,0.8367602040816327,0.007117306301138087,0.8232993197278912,0.8478741496598641,0.11206417939962943,9,1,4,0,90,86,4,30.636976699985098
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,9,0.8478741496598641,113,3,8,false,0.8359608843537416,0.008827288349108994,0.8152210884353742,0.8437925170068027,0.1487637103316011,9,2,4,0,100,94,5,33.00778809998883
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,10,0.8478741496598641,113,3,8,false,0.8309778911564626,0.010746634165555598,0.8027210884353743,0.8396258503401361,0.1069361553828683,10,2,4,0,110,102,6,35.380802700005006
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,11,0.8478741496598641,113,3,8,false,0.8318622448979592,0.01105239711966576,0.8192176870748298,0.8478741496598641,0.09729008157478244,10,0,5,0,120,112,7,38.288741099997424
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,12,0.8478741496598641,113,3,8,false,0.8334608843537415,0.009216074896040403,0.8150510204081632,0.8478741496598641,0.10062361706934053,10,4,5,0,130,118,8,40.152845399978105
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,13,0.8478741496598641,113,3,8,false,0.8359438775510204,0.009779506784606321,0.8192176870748298,0.8478741496598641,0.10890846142329376,10,3,6,0,140,125,9,42.21897109999554
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,14,0.8478741496598641,113,3,8,false,0.8379931972789116,0.009388063191237589,0.8192176870748298,0.8478741496598641,0.11995748055262298,10,3,6,0,150,132,10,44.36020900000585
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,15,0.8478741496598641,113,3,8,false,0.838001700680272,0.009225500773618825,0.8232142857142858,0.8478741496598641,0.09047776846937097,9,4,6,0,160,138,11,46.20094250002876
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,16,0.8478741496598641,113,3,8,false,0.8375680272108843,0.010744464031998432,0.8068027210884352,0.8437925170068027,0.09353422132858645,10,5,6,0,170,143,12,47.70252960000653
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,17,0.8478741496598641,113,3,8,false,0.8355272108843537,0.006860595651057323,0.827295918367347,0.8478741496598641,0.10542837516241721,10,2,7,0,180,151,13,50.265364599996246
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,18,0.8478741496598641,113,3,8,false,0.8380017006802722,0.00865873849102768,0.8232142857142858,0.8478741496598641,0.08336929276569077,10,7,7,0,190,154,14,51.20338439999614
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,19,0.8478741496598641,113,3,8,false,0.8404506802721089,0.006049983324953763,0.8315476190476192,0.8478741496598641,0.07276095170706998,9,8,7,0,200,156,15,51.958140500006266
20260925-083324_default,heart_cleveland,pso,fold_4,4,4,20,0.8478741496598641,113,3,8,false,0.8425,0.0032272172654833928,0.8354591836734693,0.8478741496598641,0.059621291664875044,10,7,7,0,210,159,16,52.92025530000683
