exp_id,dataset,method,run_id,outer_fold,seed,iteration,gbest_fitness,gbest_n_estimators,gbest_max_depth,gbest_min_samples_split,gbest_improved,mean_fitness,std_fitness,min_fitness,max_fitness,diversity,n_unique_configs,n_cache_hits,n_ties_with_gbest,n_failed,cumulative_evaluations,cumulative_unique_fits,no_improve_count,elapsed_s
20260925-083324_default,digits,pso,fold_4,4,4,0,0.9735772357723576,132,18,6,true,0.9657905052264809,0.008249484016030604,0.9422885210994968,0.9735772357723576,0.4710007117689422,10,0,1,0,10,10,0,10.490947299986146
20260925-083324_default,digits,pso,fold_4,4,4,1,0.9756654084397987,125,19,6,true,0.9711454703832751,0.003049703662257463,0.9645397793263648,0.9756654084397987,0.2855977287842366,10,0,1,0,20,20,0,21.110984200029634
20260925-083324_default,digits,pso,fold_4,4,4,2,0.9756702477739063,111,12,6,true,0.97357868757259,0.0010780175867864915,0.9721883468834689,0.9756702477739063,0.14445560571557917,10,0,1,0,30,30,0,32.18802930001402
20260925-083324_default,digits,pso,fold_4,4,4,3,0.9756702477739063,111,12,6,false,0.9722546457607434,0.0017724853778231218,0.9700977545489741,0.9756654084397987,0.14235096136527828,10,0,1,0,40,40,1,41.021616099984385
20260925-083324_default,digits,pso,fold_4,4,4,4,0.9756702477739063,111,12,6,false,0.9729517518389471,0.001372631395562019,0.9707970383275262,0.9749733836624082,0.12568777868472414,9,1,1,0,50,49,2,48.91495300002862
20260925-083324_default,digits,pso,fold_4,4,4,5,0.9770542973286875,100,16,6,true,0.9728815814943864,0.002110744029615795,0.9700953348819203,0.9770542973286875,0.17249891464316078,10,1,1,0,60,58,0,57.41754400002537
20260925-083324_default,digits,pso,fold_4,4,4,6,0.9770542973286875,100,16,6,false,0.9733698703058458,0.0028664687750981806,0.968711285327139,0.9770542973286875,0.21382931291075785,10,0,2,0,70,68,1,66.54157380003016
20260925-083324_default,digits,pso,fold_4,4,4,7,0.9770542973286875,100,16,6,false,0.9739939024390244,0.0022467397024836843,0.9714890631049169,0.9770542973286875,0.1278332381302456,10,1,4,0,80,77,2,75.2966093000141
20260925-083324_default,digits,pso,fold_4,4,4,8,0.9777511614401858,107,14,6,true,0.9746888308168797,0.0022039886918218633,0.970797038327526,0.9777511614401858,0.12014499037413198,10,0,1,0,90,87,0,85.54631980002159
20260925-083324_default,digits,pso,fold_4,4,4,9,0.9777511614401858,107,14,6,false,0.9737153987611304,0.0012376886485420638,0.9721835075493612,0.9756605691056912,0.13567969147310063,10,0,1,0,100,97,1,95.73553820000961
20260925-083324_default,digits,pso,fold_4,4,4,10,0.9777511614401858,107,14,6,false,0.9744127468060396,0.0014514598460498857,0.9721835075493612,0.9763574332171894,0.12154251602395369,10,3,1,0,110,104,2,103.44062639999902
20260925-083324_default,digits,pso,fold_4,4,4,11,0.9777511614401858,107,14,6,false,0.9746900406504067,0.001896214954930801,0.9714914827719706,0.9770542973286875,0.1238721081923996,10,1,1,0,120,113,3,111.85319980001077
20260925-083324_default,digits,pso,fold_4,4,4,12,0.9777511614401858,107,14,6,false,0.9753150406504065,0.0018473880809210352,0.9707921989934185,0.9777511614401858,0.12949625068883558,10,3,1,0,130,120,4,116.421474999981
20260925-083324_default,digits,pso,fold_4,4,4,13,0.9777511614401858,107,14,6,false,0.9747580332946187,0.0013936824334060231,0.9728755323267517,0.9770542973286875,0.13757122399896066,10,2,1,0,140,128,5,121.65214070002548
20260925-083324_default,digits,pso,fold_4,4,4,14,0.9777511614401858,107,14,6,false,0.9756644405729771,0.0013540947157078,0.972887630662021,0.9777511614401858,0.10494621280443703,10,2,1,0,150,136,6,127.08292060001986
20260925-083324_default,digits,pso,fold_4,4,4,15,0.9777511614401858,107,14,6,false,0.9756639566395664,0.0009820934670329612,0.9735796554394115,0.9770542973286875,0.08156807933004612,9,3,1,0,160,143,7,131.78811760002282
20260925-083324_default,digits,pso,fold_4,4,4,16,0.9777511614401858,107,14,6,false,0.9750365369725126,0.0017450941583362866,0.972185927216415,0.9770542973286875,0.0852498095415756,10,6,1,0,170,147,8,134.67068340000696
20260925-083324_default,digits,pso,fold_4,4,4,17,0.9777511614401858,107,14,6,false,0.9748291715060008,0.0019618955915381205,0.9707921989934185,0.9770542973286875,0.10732131182837823,10,1,1,0,180,156,9,140.3861483000219
20260925-083324_default,digits,pso,fold_4,4,4,18,0.9777511614401858,107,14,6,false,0.9751749419279907,0.002201131912291462,0.9707946186604722,0.9770542973286875,0.09444504412089981,10,4,1,0,190,162,10,144.39432020002278
20260925-083324_default,digits,pso,fold_4,4,4,19,0.9777511614401858,107,14,6,false,0.9750365369725126,0.002073452061043778,0.9707946186604722,0.9770542973286875,0.06673127449158353,9,4,1,0,200,168,11,148.28607390000252
20260925-083324_default,digits,pso,fold_4,4,4,20,0.9777511614401858,107,14,6,false,0.975732675183895,0.0009038775019759041,0.9742740998838559,0.9777511614401858,0.05866979655592928,10,6,1,0,210,172,12,151.25240450003184
