exp_id,dataset,method,run_id,outer_fold,seed,eval_index,iteration,particle_id,pos_n_estimators,pos_max_depth,pos_min_samples_split,vel_n_estimators,vel_max_depth,vel_min_samples_split,n_estimators,max_depth,min_samples_split,fitness,fitness_metric,cv_scores,cv_std,diag_balanced_accuracy,diag_f1_macro,cache_hit,status,error,pbest_fitness,gbest_fitness,best_so_far_fitness,fit_time_s,timestamp
20260925-083324_default,iris,random_search,fold_4,4,4,0,,,,,,,,,159,19,9,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,,,0.9583333333333334,0.641722199972719,2026-09-25T08:42:00.539Z
20260925-083324_default,iris,random_search,fold_4,4,4,1,,,,,,,,,127,19,10,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,,,0.9583333333333334,0.5272595999995247,2026-09-25T08:42:01.067Z
20260925-083324_default,iris,random_search,fold_4,4,4,2,,,,,,,,,196,3,6,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,,,0.9666666666666668,0.7795848000096157,2026-09-25T08:42:01.847Z
20260925-083324_default,iris,random_search,fold_4,4,4,3,,,,,,,,,141,7,5,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,,,0.9666666666666668,0.4924100000062026,2026-09-25T08:42:02.340Z
20260925-083324_default,iris,random_search,fold_4,4,4,4,,,,,,,,,144,17,7,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,,,0.9666666666666668,0.565860100032296,2026-09-25T08:42:02.906Z
20260925-083324_default,iris,random_search,fold_4,4,4,5,,,,,,,,,76,14,9,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,,,0.9666666666666668,0.29565690003801137,2026-09-25T08:42:03.202Z
20260925-083324_default,iris,random_search,fold_4,4,4,6,,,,,,,,,83,12,5,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,,,0.9666666666666668,0.30445489997509867,2026-09-25T08:42:03.508Z
20260925-083324_default,iris,random_search,fold_4,4,4,7,,,,,,,,,186,3,6,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,,,0.9666666666666668,0.764853700005915,2026-09-25T08:42:04.272Z
20260925-083324_default,iris,random_search,fold_4,4,4,8,,,,,,,,,185,10,3,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,,,0.9666666666666668,0.6344583000172861,2026-09-25T08:42:04.907Z
20260925-083324_default,iris,random_search,fold_4,4,4,9,,,,,,,,,169,20,10,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,,,0.9666666666666668,0.6048752999631688,2026-09-25T08:42:05.513Z
20260925-083324_default,iris,random_search,fold_4,4,4,10,,,,,,,,,190,9,8,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,,,0.9666666666666668,0.694585100049153,2026-09-25T08:42:06.214Z
20260925-083324_default,iris,random_search,fold_4,4,4,11,,,,,,,,,196,12,10,0.9666666666666668,accuracy,"[1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.031180478223116186,0.9666666666666668,0.9666013071895424,false,ok,,,,0.9666666666666668,0.839722900011111,2026-09-25T08:42:07.055Z
20260925-083324_default,iris,random_search,fold_4,4,4,12,,,,,,,,,138,5,6,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,,,0.9666666666666668,0.5610821999725886,2026-09-25T08:42:07.616Z
20260925-083324_default,iris,random_search,fold_4,4,4,13,,,,,,,,,141,7,8,0.9583333333333334,accuracy,"[0.9583333333333334,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0]",0.026352313834736508,0.9583333333333334,0.9582352941176471,false,ok,,,,0.9666666666666668,0.5023247999488376,2026-09-25T08:42:08.119Z
