exp_id,dataset,method,run_id,outer_fold,seed,iteration,gbest_fitness,gbest_n_estimators,gbest_max_depth,gbest_min_samples_split,gbest_improved,mean_fitness,std_fitness,min_fitness,max_fitness,diversity,n_unique_configs,n_cache_hits,n_ties_with_gbest,n_failed,cumulative_evaluations,cumulative_unique_fits,no_improve_count,elapsed_s
20260925-083324_default,digits,pso,fold_1,1,1,0,0.972159310878823,127,19,3,true,0.9583810007742934,0.019385783456836315,0.9109175377468061,0.972159310878823,0.48069791934121475,10,0,1,0,10,10,0,11.16006359999301
20260925-083324_default,digits,pso,fold_1,1,1,1,0.9756412117692606,157,13,5,true,0.9706305652342238,0.0035591127391146372,0.9631145954316687,0.9756412117692606,0.3517354501983419,10,0,1,0,20,20,0,23.851779800024815
20260925-083324_default,digits,pso,fold_1,1,1,2,0.9756412117692606,157,13,5,false,0.969867402245451,0.0030190207841499137,0.9665964963221059,0.974946767324816,0.17685691889608632,10,0,1,0,30,30,1,38.967658700014
20260925-083324_default,digits,pso,fold_1,1,1,3,0.9763380758807589,168,13,5,true,0.9725116144018584,0.0036602440685765156,0.9665940766550521,0.9763380758807589,0.11491645771436299,10,0,1,0,40,40,0,54.53560699999798
20260925-083324_default,digits,pso,fold_1,1,1,4,0.9763380758807589,168,13,5,false,0.9709780294231513,0.00300167062266507,0.9658996322106077,0.9749467673248162,0.165235672889615,10,0,1,0,50,50,1,71.93536800000584
20260925-083324_default,digits,pso,fold_1,1,1,5,0.9763380758807589,168,13,5,false,0.9725800909794813,0.0026079472896263205,0.9679878048780488,0.9756436314363143,0.17107045066644838,10,0,1,0,60,60,2,88.46663340000669
20260925-083324_default,digits,pso,fold_1,1,1,6,0.9763380758807589,168,13,5,false,0.9707711478900503,0.00335227244956278,0.9658996322106077,0.9749467673248162,0.11910392160060004,10,0,1,0,70,70,3,97.90959260001546
20260925-083324_default,digits,pso,fold_1,1,1,7,0.9763380758807589,168,13,5,false,0.9715362466124662,0.0035003486433290614,0.9672909407665504,0.9756436314363143,0.1110704127451804,10,1,1,0,80,79,4,108.7792921999935
20260925-083324_default,digits,pso,fold_1,1,1,8,0.9777293844367015,178,13,5,true,0.9733447057684861,0.0030665840064399027,0.9665940766550521,0.9777293844367015,0.12391143462365135,9,2,1,0,90,87,0,118.66218099999242
20260925-083324_default,digits,pso,fold_1,1,1,9,0.9777293844367015,178,13,5,false,0.973414876113047,0.00306174871800914,0.9679878048780488,0.9770325203252032,0.10607611240203466,10,2,1,0,100,95,1,128.20902900001965
20260925-083324_default,digits,pso,fold_1,1,1,10,0.9777293844367015,178,13,5,false,0.972580574912892,0.003737053909793334,0.9679878048780488,0.9777293844367015,0.11199927319773921,10,1,2,0,110,104,2,138.54352459998336
20260925-083324_default,digits,pso,fold_1,1,1,11,0.9777293844367015,178,13,5,false,0.9744601722802942,0.0026410930136871597,0.968684668989547,0.9777293844367015,0.10743945208205061,10,1,3,0,120,113,3,151.24406430003
20260925-083324_default,digits,pso,fold_1,1,1,12,0.9777293844367015,178,13,5,false,0.9747367402245452,0.00312901175842394,0.9686822493224932,0.9777293844367015,0.08879523564327194,10,2,4,0,130,121,4,166.62919800000964
20260925-083324_default,digits,pso,fold_1,1,1,13,0.9777293844367015,178,13,5,false,0.9736928958575299,0.0034207846981833367,0.9686822493224932,0.9770325203252032,0.07606534601011014,10,1,4,0,140,130,5,182.2892598999897
20260925-083324_default,digits,pso,fold_1,1,1,14,0.9777293844367015,178,13,5,false,0.9719521873790166,0.00354918792483872,0.9686822493224932,0.9777293844367015,0.0980653050658477,10,4,5,0,150,136,6,193.05951570003526
20260925-083324_default,digits,pso,fold_1,1,1,15,0.9777293844367015,178,13,5,false,0.9725106465350368,0.0037890414328123267,0.9679878048780488,0.9770349399922569,0.09390429582600905,10,1,5,0,160,145,7,210.44811280001886
20260925-083324_default,digits,pso,fold_1,1,1,16,0.9777293844367015,178,13,5,false,0.9728581107239644,0.0033089360203831905,0.9679878048780488,0.9777293844367015,0.0949596310292648,10,2,5,0,170,153,8,224.88954180001747
20260925-083324_default,digits,pso,fold_1,1,1,17,0.9777293844367015,178,13,5,false,0.9749462833914053,0.003437307648843511,0.9679878048780488,0.9777293844367015,0.06360116020770637,9,8,6,0,180,155,9,228.69564619997982
20260925-083324_default,digits,pso,fold_1,1,1,18,0.9777293844367015,178,13,5,false,0.9743880662020906,0.003463471129435649,0.9686822493224932,0.9777293844367015,0.07674062047152144,9,5,6,0,190,160,10,238.0948059000075
20260925-083324_default,digits,pso,fold_1,1,1,19,0.9777293844367015,178,13,5,false,0.9717440960123888,0.00369790998873815,0.9679878048780488,0.9777293844367015,0.07011191957706192,10,5,7,0,200,165,11,247.790330799995
20260925-083324_default,digits,pso,fold_1,1,1,20,0.9777293844367015,178,13,5,false,0.9754336043360434,0.002411648978082374,0.9686822493224932,0.9770325203252032,0.05135208374982938,10,7,7,0,210,168,12,252.74608509999234
