exp_id,dataset,method,run_id,outer_fold,seed,eval_index,iteration,particle_id,pos_n_estimators,pos_max_depth,pos_min_samples_split,vel_n_estimators,vel_max_depth,vel_min_samples_split,n_estimators,max_depth,min_samples_split,fitness,fitness_metric,cv_scores,cv_std,diag_balanced_accuracy,diag_f1_macro,cache_hit,status,error,pbest_fitness,gbest_fitness,best_so_far_fitness,fit_time_s,timestamp
20260925-083324_default,digits,pso,fold_0,0,0,0,0,0,145.54425309821815,6.856160847749665,2.3277881914895575,5.653401917128203,-0.39988287367522646,-0.5838455919641421,146,7,2,0.958935830429733,accuracy,"[0.9722222222222222,0.9548611111111112,0.9512195121951219,0.9547038327526133,0.9616724738675958]",0.0074575080708238,0.9589717204889618,0.9587541134985778,false,ok,,0.958935830429733,0.9721617305458767,0.958935830429733,1.078992599970661,2026-09-25T08:52:39.821Z
20260925-083324_default,digits,pso,fold_0,0,0,1,0,1,52.47914532927936,16.638864305604905,9.302044618221775,6.644650205822451,0.09127556091261324,-0.30361299910567097,52,17,9,0.9610240030971738,accuracy,"[0.9826388888888888,0.9479166666666666,0.9407665505226481,0.9686411149825784,0.9651567944250871]",0.014996468241125238,0.9611162196679437,0.9609869118330987,false,ok,,0.9610240030971738,0.9721617305458767,0.9610240030971738,0.39372829999774694,2026-09-25T08:52:39.821Z
20260925-083324_default,digits,pso,fold_0,0,0,2,0,2,140.99536636507696,15.13093809771197,6.348999931723383,-0.42493923504632747,1.402156203656401,0.6944696255299996,141,15,6,0.9672909407665504,accuracy,"[0.9861111111111112,0.9513888888888888,0.9581881533101045,0.9651567944250871,0.975609756097561]",0.012358738400933888,0.9673001277139208,0.9672997336280549,false,ok,,0.9672909407665504,0.9721617305458767,0.9672909407665504,1.046833400032483,2026-09-25T08:52:39.821Z
20260925-083324_default,digits,pso,fold_0,0,0,3,0,3,190.26086356816523,16.68536397418758,2.0219080013611848,-4.266144098727892,0.25750739062713923,-0.2850089742784926,190,17,2,0.9721617305458767,accuracy,"[0.9826388888888888,0.9652777777777778,0.9581881533101045,0.9790940766550522,0.975609756097561]",0.009081484638587722,0.9722297026090129,0.9721441096010197,false,ok,,0.9721617305458767,0.9721617305458767,0.9721617305458767,1.588764899992384,2026-09-25T08:52:39.821Z
20260925-083324_default,digits,pso,fold_0,0,0,4,0,4,178.6106414881354,2.6045403554983584,7.8372435714395525,2.8290009059909025,-0.5835195881743203,-0.17340959915494203,179,3,8,0.8768365272938443,accuracy,"[0.8993055555555556,0.8402777777777778,0.8536585365853658,0.8780487804878049,0.9128919860627178]",0.027129630721138075,0.8768248494800218,0.8748667506932517,false,ok,,0.8768365272938443,0.9721617305458767,0.9721617305458767,0.8478933000005782,2026-09-25T08:52:39.821Z
20260925-083324_default,digits,pso,fold_0,0,0,5,0,5,76.34834309038385,17.537220602297957,6.331689761992734,11.708230560143768,-0.982232663279833,0.19709943149766784,76,18,6,0.9672909407665505,accuracy,"[0.9861111111111112,0.9513888888888888,0.9616724738675958,0.9581881533101045,0.9790940766550522]",0.013121097456329178,0.967224411603722,0.9672109740020153,false,ok,,0.9672909407665505,0.9721617305458767,0.9721617305458767,0.5228377999737859,2026-09-25T08:52:39.821Z
20260925-083324_default,digits,pso,fold_0,0,0,6,0,6,94.95678358060772,9.608369981557852,2.2265573691637037,-12.479539692528455,1.197518931552232,0.45935729198189335,95,10,2,0.9666085946573751,accuracy,"[0.9722222222222222,0.9444444444444444,0.9616724738675958,0.975609756097561,0.9790940766550522]",0.012522266771923252,0.9665398649881407,0.9664359332842851,false,ok,,0.9666085946573751,0.9721617305458767,0.9721617305458767,0.7849452000227757,2026-09-25T08:52:39.821Z
20260925-083324_default,digits,pso,fold_0,0,0,7,0,7,68.64249147493459,14.071239464485346,7.177516092594001,-7.818916710211435,1.3553432309185338,-0.706291144311689,69,14,7,0.9679902245451025,accuracy,"[0.9756944444444444,0.9583333333333334,0.9651567944250871,0.9651567944250871,0.975609756097561]",0.006733861681120146,0.9679863163656266,0.9678115697359585,false,ok,,0.9679902245451025,0.9721617305458767,0.9721617305458767,0.5208517999853939,2026-09-25T08:52:39.821Z
20260925-083324_default,digits,pso,fold_0,0,0,8,0,8,142.3077667221881,8.906195976713903,9.977679486313688,-4.9164881836301895,-1.2589939191785793,-0.07945701336114086,142,9,10,0.9617281262098334,accuracy,"[0.9722222222222222,0.9479166666666666,0.9581881533101045,0.9616724738675958,0.9686411149825784]",0.008499486865874638,0.961779602262361,0.9616670273125469,false,ok,,0.9617281262098334,0.9721617305458767,0.9721617305458767,0.991769700020086,2026-09-25T08:52:39.821Z
20260925-083324_default,digits,pso,fold_0,0,0,9,0,9,197.1253008164345,14.339755720652505,7.20367421014253,8.889728108618826,-0.9696880476225093,-0.7167659182969447,197,14,7,0.9672957801006582,accuracy,"[0.9722222222222222,0.9583333333333334,0.9581881533101045,0.9721254355400697,0.975609756097561]",0.007483206776920898,0.9672014230979749,0.9671248891344083,false,ok,,0.9672957801006582,0.9721617305458767,0.9721617305458767,1.5456844000145793,2026-09-25T08:52:39.821Z
20260925-083324_default,digits,pso,fold_0,0,0,10,1,0,175.54425309821815,10.456160847749665,2.0,30.0,3.6,0.0,176,10,2,0.9679902245451025,accuracy,"[0.9791666666666666,0.9548611111111112,0.9651567944250871,0.9686411149825784,0.9721254355400697]",0.008035402076297,0.9680425104907865,0.9678694612235045,false,ok,,0.9679902245451025,0.9721617305458767,0.9721617305458767,1.3500048999558203,2026-09-25T08:52:50.522Z
20260925-083324_default,digits,pso,fold_0,0,0,11,1,1,82.47914532927936,16.773740787793244,7.702044618221775,30.0,0.13487648218834103,-1.6,82,17,8,0.9665940766550524,accuracy,"[0.9826388888888888,0.9548611111111112,0.9512195121951219,0.9686411149825784,0.975609756097561]",0.011974544284701356,0.9665363984674329,0.9664639726200853,false,ok,,0.9665940766550524,0.9721617305458767,0.9721617305458767,0.6474742999998853,2026-09-25T08:52:50.522Z
