exp_id,dataset,method,run_id,outer_fold,seed,iteration,gbest_fitness,gbest_n_estimators,gbest_max_depth,gbest_min_samples_split,gbest_improved,mean_fitness,std_fitness,min_fitness,max_fitness,diversity,n_unique_configs,n_cache_hits,n_ties_with_gbest,n_failed,cumulative_evaluations,cumulative_unique_fits,no_improve_count,elapsed_s
20260925-083324_default,digits,pso,fold_0,0,0,0,0.9721617305458767,190,17,2,true,0.9567162698412697,0.026885815512469376,0.8768365272938443,0.9721617305458767,0.5273885839467607,10,0,1,0,10,10,0,9.326590700016823
20260925-083324_default,digits,pso,fold_0,0,0,1,0.9721617305458767,190,17,2,false,0.9664588172667441,0.0050263647029252945,0.9526785714285715,0.9721617305458767,0.45579532109932963,10,0,2,0,20,20,1,20.02673510002205
20260925-083324_default,digits,pso,fold_0,0,0,2,0.9721617305458767,190,17,2,false,0.9687543554006967,0.0019288889463937933,0.9665916569879984,0.9721617305458767,0.34212168360893375,10,0,3,0,30,30,2,32.91794870002195
20260925-083324_default,digits,pso,fold_0,0,0,3,0.9728561749903213,152,19,2,true,0.9692411924119242,0.002996690779753953,0.9652027680991095,0.9728561749903213,0.21632007042611198,10,0,1,0,40,40,0,46.36422790004872
20260925-083324_default,digits,pso,fold_0,0,0,4,0.9728561749903213,152,19,2,false,0.9709088269454123,0.0018605039473170194,0.9659020518776616,0.9728561749903213,0.13413422415682455,10,0,2,0,50,50,1,59.00355150003452
20260925-083324_default,digits,pso,fold_0,0,0,5,0.9728561749903213,152,19,2,false,0.9708398664343786,0.0020504227918427547,0.9652051877661634,0.9728561749903213,0.10035480790061124,10,0,3,0,60,60,2,68.83500260004075
20260925-083324_default,digits,pso,fold_0,0,0,6,0.9728561749903213,152,19,2,false,0.9718140243902438,0.0009452583806118726,0.9700759775454898,0.9728561749903213,0.09283283154917168,10,1,5,0,70,69,3,78.8634520000196
20260925-083324_default,digits,pso,fold_0,0,0,7,0.9728561749903213,152,19,2,false,0.9714653503677895,0.0010311704625740263,0.9700759775454898,0.9728561749903213,0.13661187631292232,10,2,8,0,80,77,4,92.57538080000086
20260925-083324_default,digits,pso,fold_0,0,0,8,0.9728561749903213,152,19,2,false,0.9722311749903213,0.0006551375786150067,0.9707728416569881,0.9728561749903213,0.11026637532925565,10,5,10,0,90,82,5,99.05756260000635
20260925-083324_default,digits,pso,fold_0,0,0,9,0.9728561749903213,152,19,2,false,0.9716746515679441,0.000764593386903519,0.9700759775454898,0.9728561749903213,0.10401631525844808,9,3,12,0,100,89,6,111.38814750005258
20260925-083324_default,digits,pso,fold_0,0,0,10,0.9728561749903213,152,19,2,false,0.9718834688346882,0.0010401900728534996,0.9700759775454898,0.9728561749903213,0.07814021969548861,10,3,14,0,110,96,7,123.11686060001375
20260925-083324_default,digits,pso,fold_0,0,0,11,0.9728561749903213,152,19,2,false,0.9720915602013163,0.0007258791453932961,0.9707704219899341,0.9728561749903213,0.07162843169414525,10,4,17,0,120,102,8,134.26617210003315
20260925-083324_default,digits,pso,fold_0,0,0,12,0.9728561749903213,152,19,2,false,0.9723006194347656,0.00041666666666666523,0.9714672861014325,0.9728561749903213,0.09985225600324779,10,5,18,0,130,107,9,144.00241090002237
20260925-083324_default,digits,pso,fold_0,0,0,13,0.9728561749903213,152,19,2,false,0.9723695799457994,0.0005431852898397228,0.9714624467673248,0.9728561749903213,0.06720558536580132,9,8,19,0,140,109,10,147.12413760001073
20260925-083324_default,digits,pso,fold_0,0,0,14,0.9728561749903213,152,19,2,false,0.972300135501355,0.0008682133591478173,0.9700759775454898,0.9728561749903213,0.05302056399765098,9,9,20,0,150,110,11,148.3415175000555
20260925-083324_default,digits,pso,fold_0,0,0,15,0.9728561749903213,152,19,2,false,0.9723698219125048,0.0006984619484357519,0.9707704219899341,0.9728561749903213,0.059727816166496174,10,6,21,0,160,114,12,154.2943439000519
20260925-083324_default,digits,pso,fold_0,0,0,16,0.9728561749903213,152,19,2,false,0.9723693379790939,0.0005432783552639181,0.9714624467673248,0.9728561749903213,0.1002344745846929,10,4,24,0,170,120,13,164.56218220002484
20260925-083324_default,digits,pso,fold_0,0,0,17,0.9728561749903213,152,19,2,false,0.9725779132791328,0.00046144516196594423,0.9714648664343786,0.9728561749903213,0.07692619260371733,9,5,26,0,180,125,14,174.59844750002958
20260925-083324_default,digits,pso,fold_0,0,0,18,0.9728561749903213,152,19,2,false,0.9725084688346882,0.0006415586921892787,0.9707680023228804,0.9728561749903213,0.05124295516321457,9,7,27,0,190,128,15,180.59111430001212
20260925-083324_default,digits,pso,fold_0,0,0,19,0.9728561749903213,152,19,2,false,0.9724392663569491,0.0006371025625503304,0.9707704219899341,0.9728561749903213,0.042454798671955174,9,8,28,0,200,130,16,184.40377440000884
20260925-083324_default,digits,pso,fold_0,0,0,20,0.9728561749903213,152,19,2,false,0.9725087108013936,0.0008369251634881262,0.9700759775454898,0.9728561749903213,0.07278508461303643,9,5,33,0,210,135,17,193.66320880001877
