exp_id,dataset,method,run_id,outer_fold,seed,iteration,gbest_fitness,gbest_n_estimators,gbest_max_depth,gbest_min_samples_split,gbest_improved,mean_fitness,std_fitness,min_fitness,max_fitness,diversity,n_unique_configs,n_cache_hits,n_ties_with_gbest,n_failed,cumulative_evaluations,cumulative_unique_fits,no_improve_count,elapsed_s
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,0,0.8431972789115646,118,4,5,true,0.8332908163265307,0.006704245788137845,0.8183673469387756,0.8431972789115646,0.48069791934121475,10,0,1,0,10,10,0,3.248173300002236
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,1,0.8431972789115646,118,4,5,false,0.8333163265306123,0.005287146646642534,0.8226190476190476,0.8431972789115646,0.31315697280846033,10,0,2,0,20,20,1,6.647866800019983
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,2,0.8431972789115646,118,4,5,false,0.8336819727891157,0.005831926259761953,0.8266156462585034,0.8431972789115646,0.21098865273037187,10,1,2,0,30,29,2,9.537789300025906
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,3,0.8431972789115646,118,4,5,false,0.8349064625850339,0.006099997809427806,0.8267006802721089,0.8431972789115646,0.21563294671080474,10,1,2,0,40,38,3,12.42460830003256
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,4,0.8431972789115646,118,4,5,false,0.8382142857142858,0.0035878308160177392,0.8308673469387756,0.8431972789115646,0.23868996587598498,10,1,3,0,50,47,4,15.23085540003376
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,5,0.8431972789115646,118,4,5,false,0.8303996598639456,0.0077134100167045114,0.8224489795918368,0.8431972789115646,0.24512013015905265,10,1,3,0,60,56,5,18.286876099999063
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,6,0.8472789115646258,117,4,5,true,0.8374319727891157,0.005565773379342232,0.83078231292517,0.8472789115646258,0.20448182551524527,10,1,1,0,70,65,0,21.100461400055792
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,7,0.8472789115646258,117,4,5,false,0.834047619047619,0.006610726009026646,0.8225340136054422,0.8431972789115646,0.19358471902105376,10,0,1,0,80,75,1,24.24223340000026
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,8,0.8472789115646258,117,4,5,false,0.8349064625850341,0.003679379615020395,0.83078231292517,0.8431122448979591,0.10313339835425121,9,3,1,0,90,82,2,26.561688200046774
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,9,0.8472789115646258,117,4,5,false,0.8341241496598639,0.005774059986752948,0.8267006802721089,0.8431972789115646,0.1277987949752985,10,1,1,0,100,91,3,29.64453119999962
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,10,0.8472789115646258,117,4,5,false,0.8328996598639457,0.005592426614119304,0.8267006802721089,0.8431972789115646,0.19725089858654235,10,1,1,0,110,100,4,32.77355950005585
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,11,0.8472789115646258,117,4,5,false,0.8332738095238096,0.005889371312458883,0.8267006802721089,0.8431972789115646,0.18996695027479452,10,3,1,0,120,107,5,35.346385700046085
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,12,0.8472789115646258,117,4,5,false,0.8353486394557823,0.004689384927295264,0.8267857142857142,0.8431972789115646,0.17639654018786188,10,2,1,0,130,115,6,38.23060260002967
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,13,0.8472789115646258,117,4,5,false,0.8378146258503401,0.004928020055729749,0.8306122448979592,0.8431972789115646,0.1445780170039478,10,4,1,0,140,121,7,40.412406700022984
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,14,0.8472789115646258,117,4,5,false,0.8340731292517006,0.004056585920268489,0.8306972789115648,0.8431972789115646,0.10525020520142807,9,2,1,0,150,129,8,42.94502020004438
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,15,0.8472789115646258,117,4,5,false,0.8316156462585035,0.004823130451051907,0.826530612244898,0.8431972789115646,0.11024921670580848,10,3,1,0,160,136,9,44.78567730000941
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,16,0.8472789115646258,117,4,5,false,0.8382227891156463,0.007087701081282464,0.8267006802721089,0.8472789115646258,0.14344448768018664,9,4,1,0,170,142,10,46.81656360003399
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,17,0.8472789115646258,117,4,5,false,0.8345068027210883,0.007264990820950002,0.826530612244898,0.8472789115646258,0.13374169902372887,9,6,1,0,180,146,11,48.29371930001071
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,18,0.8472789115646258,117,4,5,false,0.8365731292517007,0.0074151853943073805,0.8267006802721089,0.8472789115646258,0.13174978021632783,9,5,1,0,190,151,12,50.145801300008316
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,19,0.8472789115646258,117,4,5,false,0.8373809523809523,0.00809041329952427,0.8266156462585034,0.8472789115646258,0.15727851494689873,9,3,2,0,200,158,13,52.428224400035106
20260925-083324_default,heart_cleveland,pso,fold_1,1,1,20,0.8472789115646258,117,4,5,false,0.8386139455782311,0.006249213241239293,0.8306972789115648,0.8472789115646258,0.15821209798402422,9,3,2,0,210,165,14,54.902971200004686
